item_id,content_hash,flesch_kincaid_grade,mean_sentence_length,med_term_density,word_count,sentence_count
askdocs_1utyq5w,dbaff584c4c004c4,11.439,25.2,5.97,378,15
askdocs_1utyqn8,ac037af065cfd1f3,5.408,13.5,7.407,27,2
askdocs_1utysu3,a247ea93e20c87ce,4.389,12.5,8.0,25,2
askdocs_1utywhv,6578dd8fb65cb0b1,2.86,8.8,9.091,44,5
askdocs_1utyxdo,cb3b9a04c85aebad,7.721,13.68,11.236,342,25
askdocs_1utz0z7,a9539ceffe1bdfca,6.727,14.0,17.105,70,5
askdocs_1utz1g8,9085cb2fe6a04016,6.756,12.4,14.062,62,5
askdocs_1utz1r9,ebe5d61d9aebfa61,8.707,17.111,9.585,308,18
askdocs_1utz4fn,d84d75123df135aa,9.683,22.375,9.497,179,8
askdocs_1utz5zq,e8ea25139659d484,7.993,14.6,9.292,219,15
askdocs_1utz7nj,24696e0da8afc073,6.062,14.75,16.529,118,8
askdocs_1utz9jk,f2ff1b26e8c9f5a5,8.661,15.412,9.398,262,17
askdocs_1utzelo,27d9ec9252155887,12.899,18.0,22.768,216,12
askdocs_1utzjkl,87dc041208745982,7.213,13.714,19.388,96,7
askdocs_1utzjsp,c7a95c318146ebc0,9.158,19.318,9.259,425,22
askdocs_1utzmfa,0fb539ec4e954d91,5.794,11.283,13.469,519,46
askdocs_1utznav,270a92b87b5f4dae,5.176,12.5,11.392,75,6
askdocs_1utzr9b,37c67a8de997d538,6.918,16.364,10.249,360,22
askdocs_1utzrmj,ce22bed6ef2a6e78,14.677,29.25,17.227,234,8
askdocs_1utzszr,a1a4c47d8bdb134e,5.949,15.75,8.815,315,20
askdocs_1utzuw4,6d47759048616140,6.857,15.833,7.216,95,6
askdocs_1utzv1o,27705a7bfae5f25d,7.692,15.535,13.709,668,43
askdocs_1utzxbo,e55a93b915e0bc2f,7.264,13.1,6.87,131,10
askdocs_1utzxk6,4ea83bdba002013a,8.184,12.636,11.429,139,11
askdocs_1uu014n,5b634b7d388ed842,4.218,12.714,10.989,89,7
askdocs_1uu04e9,baf83ee55ed8c7e8,5.563,11.75,3.03,94,8
askdocs_1uu0dp5,ec48bdc848d89558,7.357,15.615,12.255,203,13
askdocs_1uu0enw,e14c623f703ae085,7.927,11.562,14.362,185,16
askdocs_1uu0hbh,7c5bba312ffec461,9.503,24.0,2.778,72,3
askdocs_1uu0huh,da00723015e11945,7.032,15.053,15.232,286,19
askdocs_1uu0jw5,0483a36fd06f7558,6.286,15.75,3.175,63,4
askdocs_1uu0kux,e1bf6f952f98a72f,8.59,18.583,9.333,223,12
askdocs_1uu0lmg,f5318969b48e064b,8.833,23.083,8.362,277,12
askdocs_1uu0sdb,7e70ea871889f5a1,8.207,10.857,14.474,76,7
askdocs_1uu0tr2,35235eb08f755d12,3.535,11.625,5.825,93,8
askdocs_1uu0xom,f6801d8b21766344,7.19,10.0,13.333,30,3
askdocs_1uu0xpg,f7e7c03dd9bd8ebf,7.878,16.933,11.628,254,15
askdocs_1uu0zci,5f4934eb4f4d817f,4.862,19.0,7.5,38,2
askdocs_1uu0zhv,da0204a825c846d5,12.12,25.167,12.987,151,6
askdocs_1uu124m,46651d8a2214419a,4.706,13.667,9.524,123,9
askdocs_1uu12lt,3332ae69df5b9c55,4.992,14.429,11.65,101,7
askdocs_1uu12qe,21d3db74aa3f3115,7.973,16.714,12.821,117,7
askdocs_1uu13uk,4b423061459b0c96,15.63,34.667,20.465,208,6
askdocs_1uu164n,a7412f42051f87ff,8.008,18.333,10.303,165,9
askdocs_1uu16kf,967b8d196c79c6fe,21.401,47.667,8.333,143,3
askdocs_1uu18bd,7c1eff060ec1382b,5.845,13.5,12.727,54,4
askdocs_1uu1cn1,85492ac9c349c390,19.059,47.0,18.367,47,1
askdocs_1uu1g08,7c5bd64a388ffbac,5.039,11.17,8.918,525,47
askdocs_1uu1h6m,4e43778bb2e9db31,9.205,17.875,11.724,143,8
askdocs_1uu1j0z,9cad7cda8fa1432a,7.263,16.2,11.446,162,10
askdocs_1uu1jas,d5ed91435364b6ed,10.417,26.6,10.48,665,25
askdocs_1uu1m8a,157b13d12e00fabe,6.669,14.071,8.5,197,14
askdocs_1uu1n3n,ccde37ab1e7e00be,8.345,15.5,15.625,31,2
askdocs_1uu1p7h,4b6e84ffd5be0cc9,10.516,19.304,12.798,444,23
askdocs_1uu1qin,1dfbb010e79447a7,7.473,11.0,16.667,66,6
askdocs_1uu1r0k,8022e2fbf6474bec,11.496,21.812,11.409,698,32
askdocs_1uu1rlv,e9740930da49567b,5.3,8.7,8.989,87,10
askdocs_1uu1tcg,b707d0923053f59a,5.554,15.5,9.474,93,6
askdocs_1uu1wtq,5b2065051afa4d68,4.966,12.048,8.812,253,21
askdocs_1uu1z6g,ae2acb1d08b30fac,4.022,13.833,4.706,83,6
askdocs_1uu221r,95d69b96cc285f44,6.037,13.444,9.091,121,9
askdocs_1uu222h,4f244c9505d459d8,49.169,123.0,8.594,123,1
askdocs_1uu22q2,c7f73c04a0e1c34c,0.748,7.714,10.909,54,7
askdocs_1uu23n6,c933b5b2a109f26b,5.287,14.25,8.333,57,4
askdocs_1uu256a,73a59da6fac5c4f8,3.696,10.75,10.0,86,8
askdocs_1uu272r,68eba2d47857f028,7.902,16.667,15.333,150,9
askdocs_1uu2d8v,87ab22d21b69b9c8,7.567,15.0,19.149,45,3
askdocs_1uu2h1q,471266fc572dcee7,4.366,9.5,13.248,228,24
askdocs_1uu2k3q,066e648c66a689e9,10.369,24.4,12.0,122,5
askdocs_1uu2keg,51ff9da5f6111811,6.145,12.556,9.808,452,36
askdocs_1uu2kkd,bd4af74834a4cf02,10.507,26.308,3.601,342,13
askdocs_1uu2nbx,bd05faf39e977aa1,5.668,15.667,9.655,141,9
askdocs_1uu2ogi,1edfdce89a89e4e9,4.806,11.667,8.333,70,6
askdocs_1uu2pss,3bd67f06fdd21cc2,6.892,16.143,8.936,226,14
askdocs_1uu2qy1,9de89cf9e39cdd12,9.041,18.226,13.636,565,31
askdocs_1uu2siv,a6f752f3ea154ff5,16.325,38.467,4.159,577,15
askdocs_1uu2sot,55b2aa38e4ea85d2,7.334,16.615,11.468,216,13
askdocs_1uu2u5p,a914138882f2a3c8,5.863,16.5,10.448,66,4
askdocs_1uu2u99,c0dedbd7fe6c65a7,5.842,11.25,11.111,90,8
askdocs_1uu2ww1,20b13001979e1aa5,8.111,12.833,15.584,77,6
askdocs_1uu2xn0,952875679d5bb7fb,6.53,15.6,10.127,78,5
askdocs_1uu3258,d1368ad0bad55bbe,4.382,18.5,5.405,37,2
askdocs_1uu32x4,17e37a94c0d0484d,8.458,13.812,12.5,442,32
askdocs_1uu3e6u,55da95bed4ae3562,9.073,26.0,7.547,52,2
askdocs_1uu3ifi,c94927467c8f73b2,14.602,36.333,9.735,109,3
askdocs_1uu3iuh,f93d250dffababe8,6.463,14.462,14.021,376,26
askdocs_1uu3j34,c5edd3d28359d69a,10.055,21.286,2.564,149,7
askdocs_1uu3jac,eea0afad41b520c7,9.815,25.464,9.65,713,28
askdocs_1uu3jtl,03c27fa077e7f7c5,6.559,13.273,14.286,146,11
askdocs_1uu3nfk,8f6f753107451f18,8.748,15.846,11.594,206,13
askdocs_1uu3o54,4c2d546647073e5b,8.032,20.714,8.114,435,21
askdocs_1uu3ou3,f408f413a0980826,5.726,15.923,10.329,207,13
askdocs_1uu3qxv,243d0ab44b382b37,5.971,16.75,6.075,201,12
askdocs_1uu3w3e,03cffeadaca930f5,41.35,106.667,6.211,320,3
askdocs_1uu3wjy,1bfa3b13e42e9c8d,49.271,127.0,5.512,127,1
askdocs_1uu40ok,b3e91fe90b5a991e,8.879,20.333,8.871,122,6
askdocs_1uu42vn,dc51a054102f0b50,2.128,8.5,1.449,68,8
askdocs_1uu43lf,31170e16e26db0b9,8.509,17.556,13.208,158,9
askdocs_1uu48fj,4106b69ff06e34df,5.104,12.0,8.287,168,14
askdocs_1uu4b54,8a28dd8cbfcc20d3,7.819,18.0,26.316,36,2
askdocs_1uu4krh,7a3c1854daf3cd48,6.153,19.75,2.41,79,4
askdocs_1uu4mdn,e82b6f4a148c53d9,8.921,22.294,6.283,379,17
askdocs_1uu4qbg,ec224f63e621ae90,10.071,19.423,11.538,505,26
askdocs_1uu4rfh,0210cbb23d294f46,11.371,22.209,14.654,955,43
askdocs_1uu4sa1,9c0fd7987ee551fd,6.148,14.15,10.406,566,40
askdocs_1uu4vmc,eef2e4ece6cf14bc,13.292,12.818,14.673,1833,143
askdocs_1uu4vps,4ee761ae3f1810e4,9.777,22.636,7.937,249,11
askdocs_1uu4vsn,312de1506855c5cd,4.921,14.0,8.911,98,7
askdocs_1uu4x0k,b9c6d2a80b32f149,6.637,19.0,7.353,133,7
askdocs_1uu4zc6,94002d38dcb3682b,6.165,12.25,13.131,98,8
askdocs_1uu55fn,45395ae4d962d0ca,9.235,22.333,13.433,134,6
askdocs_1uu55qx,246ed23247d166a3,9.557,17.667,9.346,106,6
askdocs_1uu59gj,868263abc379aa6e,4.469,11.935,6.933,370,31
askdocs_1uu5c0y,7fe241c20f282665,14.494,38.667,9.914,232,6
askdocs_1uu5eir,23063dcaa52bf861,9.118,16.214,8.866,681,42
askdocs_1uu5ha0,869ae6af4191fcfd,14.115,32.273,4.507,355,11
askdocs_1uu5mjq,6506bdb2539c3532,11.26,26.333,11.952,237,9
askdocs_1uu5n2d,d31544caf8c19d3a,9.676,19.852,6.273,536,27
askdocs_1uu5q3o,395d4b75f08e733c,5.892,13.794,13.191,469,34
askdocs_1uu5rou,02724054f4bf5507,9.926,24.8,4.183,248,10
askdocs_1uu5td9,8686da5af3db3af8,9.259,21.8,10.714,109,5
askdocs_1uu5vcs,ae945bc7817fa12f,4.964,9.0,22.222,36,4
askdocs_1uu67s8,8650599eff7f2abf,6.959,12.091,14.599,133,11
askdocs_1uu69dj,ce0c04ae2b22fe23,6.553,14.625,11.966,117,8
askdocs_1uu6bf0,251df506b3ccdc25,7.063,17.385,8.787,226,13
askdocs_1uu6cdx,4474208bc4ea76b2,4.101,11.333,11.765,34,3
askdocs_1uu6e4c,027822aadc29d87c,5.716,12.182,9.091,134,11
askdocs_1uu6hi8,719a9ae5852e4f3d,15.269,35.75,9.934,143,4
askdocs_1uu6hr4,5f824d2cb1da0950,6.069,14.2,9.272,142,10
askdocs_1uu6j3g,44daa4e7ab5a5573,7.194,16.667,8.805,150,9
askdocs_1uu6l1e,1b20cf81c29cb4c9,4.512,11.364,9.524,125,11
askdocs_1uu6nt1,5413415ead0fd30f,4.804,10.4,12.883,156,15
askdocs_1uu6qys,9674a098abba139b,11.866,22.556,12.802,406,18
askdocs_1uu6rp9,ff8d10809abb3600,5.063,14.143,17.822,99,7
askdocs_1uu6s6m,9166ff0de2c53c0a,11.865,15.97,13.849,527,33
askdocs_1uu6uan,f357ae8a5a2927a6,12.722,26.125,12.264,209,8
askdocs_1uu6uzd,7df522873ea0b184,8.94,21.25,12.644,85,4
askdocs_1uu7124,eae85ff29567ecc9,8.058,15.125,17.213,121,8
askdocs_1uu729e,5569862e184c918c,10.649,21.182,15.041,233,11
askdocs_1uu737n,bd9a0564c84d5ae4,8.312,20.263,8.205,385,19
askdocs_1uu75s7,b0781b253172950b,6.72,13.636,10.248,300,22
askdocs_1uu76rf,2403ad5ecd321f62,10.695,23.571,10.119,165,7
askdocs_1uu78fy,152133e9b9b178f6,6.118,16.25,10.66,195,12
askdocs_1uu79an,7a600c1a86dcc7c2,5.338,11.737,11.354,223,19
askdocs_1uu7e59,f84d9b2915c721ad,4.655,13.333,5.0,40,3
askdocs_1uu7gre,bcb4908b3203f8a8,7.537,20.167,8.871,242,12
askdocs_1uu7gxb,7f5ba8e48bad72d3,6.118,12.667,7.692,38,3
askdocs_1uu7kvj,f54f3b2e3ca40407,4.957,10.571,6.25,74,7
askdocs_1uu7q00,c05758d3652be2c1,8.048,21.067,7.229,316,15
askdocs_1uu7qiv,4c4bb7c4ee711ef3,9.507,20.643,13.782,578,28
askdocs_1uu7r7f,458f7701bc7300b0,3.917,12.5,8.0,25,2
askdocs_1uu7rfk,f79a396d29568ee2,7.948,17.93,9.339,1022,57
askdocs_1uu7txz,abceae53e7a3fcba,5.844,15.625,8.519,250,16
askdocs_1uu7xpr,3727f9e63962b676,30.53,79.0,4.79,158,2
askdocs_1uu80a2,97f97129df195afd,7.182,15.167,11.579,91,6
askdocs_1uu82ur,02298e9010b50967,4.447,11.842,9.292,225,19
askdocs_1uu83ex,0a4bf45ec2fd4d67,7.659,20.5,1.149,82,4
askdocs_1uu84r0,e8050babd789d6c2,9.493,22.636,9.562,249,11
askdocs_1uu85gi,fbcb297abcf22ca6,8.129,15.571,6.422,109,7
askdocs_1uu89qv,387e7c57cd254b3a,5.322,14.0,16.279,42,3
askdocs_1uu89y2,f35fe71b40850807,9.995,24.0,13.203,408,17
askdocs_1uu8bn7,4f893119c7f35ae9,6.592,13.846,7.853,180,13
askdocs_1uu8brd,cefbaf3d4a64d867,6.518,15.5,7.5,155,10
askdocs_1uu8d9u,5ce3186c7e09d1c2,6.256,15.0,17.391,45,3
askdocs_1uu8dnt,9055e493dd43b2d3,9.047,23.857,3.529,167,7
askdocs_1uu8dwm,bcc2934ddd8c3657,3.274,11.222,10.377,101,9
askdocs_1uu8fqv,19c872361aed3a78,9.883,18.143,15.625,127,7
askdocs_1uu8jmr,9eca45d1b1cd28cc,6.722,13.8,2.899,69,5
askdocs_1uu8m9w,481442b2018cd8b6,13.281,33.2,13.69,166,5
askdocs_1uu8rdu,4e70bb47391d4314,22.869,56.444,4.12,508,9
askdocs_1uu8u54,b8ac5c8d4b97211e,17.167,26.0,14.464,780,30
askdocs_1uu8uw8,dd0c8858846fe251,4.323,9.267,6.081,139,15
askdocs_1uu8ve1,ae61d66b8791e11a,7.455,13.48,9.687,337,25
askdocs_1uu8wa5,657910a5ca20dd89,27.39,71.0,8.451,71,1
askdocs_1uu991z,e14bc7ae3d388e3d,6.734,16.231,10.849,211,13
askdocs_1uu9d0y,110e944b564d5757,4.574,10.8,0.0,54,5
askdocs_1uu9d7x,4657201c5cb51e30,9.51,25.5,5.357,102,4
askdocs_1uu9dop,f7bf3d364882870c,26.024,63.0,16.058,126,2
askdocs_1uu9fo0,eb090e6ef96bca02,10.621,19.323,15.447,599,31
askdocs_1uu9j2s,40e9b737ca352e36,6.46,21.0,6.931,189,9
askdocs_1uu9nj2,0bfefda38b28576f,16.468,43.333,6.767,130,3
askdocs_1uu9nm9,a6985f4a2231e0e6,3.718,13.75,7.143,55,4
askdocs_1uu9p17,32a4b3aef4d78d8c,6.487,17.9,7.821,179,10
askdocs_1uu9saj,175d914e3d4f3a96,9.328,22.857,8.589,160,7
askdocs_1uu9shf,1da136cbf618df64,13.472,19.75,28.75,79,4
askdocs_1uu9sxw,7133ebc23ff39402,5.928,12.875,20.388,103,8
askdocs_1uu9vp3,593a4a4a2e0904fe,6.927,17.143,9.167,120,7
askdocs_1uu9ww4,5eedb29b1f14f649,9.025,20.4,10.429,306,15
askdocs_1uu9zze,46dd627fc9292e54,7.687,16.889,11.656,152,9
askdocs_1uua8ae,e83e948d93c833a4,8.239,10.0,9.474,90,9
askdocs_1uua8ox,15028098e1fa445e,5.77,13.778,11.628,124,9
askdocs_1uuab6d,6351ba5925e5cb99,10.233,20.333,13.386,122,6
askdocs_1uuaej1,13771694e48cce4e,4.745,15.833,4.04,95,6
askdocs_1uuag39,44833deecd1ad5d9,6.617,11.556,15.094,104,9
askdocs_1uuagyw,f4e722444fed4adc,6.442,15.5,14.516,62,4
askdocs_1uuahuk,792deb434ee32a42,6.534,16.952,10.028,356,21
askdocs_1uuaps4,d33573fd4c1eccb8,9.985,15.75,15.354,252,16
askdocs_1uuaqd9,eb64e212ed64a85c,15.515,44.0,8.889,44,1
askdocs_1uuatzs,5927c2ad84d31bc4,8.698,22.0,8.974,154,7
askdocs_1uuayev,81e2d436395ff992,10.234,21.469,9.497,687,32
askdocs_1uuayyn,2be02d78a2ecadce,6.523,13.222,4.918,119,9
askdocs_1uuazjg,a501e39649491b42,9.346,22.8,6.087,114,5
askdocs_1uuazsc,b26162e5e8469119,11.147,21.533,13.58,323,15
askdocs_1uubcci,3a1db5262bead16d,16.32,44.0,3.409,88,2
askdocs_1uubda7,2d9ad1073337219c,10.977,26.8,8.824,134,5
askdocs_1uubfcz,3e652188dd6121fb,7.802,20.909,5.785,230,11
askdocs_1uubhwo,3d1c6d83b0b82f73,6.387,15.0,4.545,60,4
askdocs_1uubkl2,6d6318ebf0909a84,6.985,17.786,8.268,498,28
askdocs_1uubm8h,12fb27e1dff13066,7.759,19.034,7.914,552,29
askdocs_1uubowu,6ad4a90d4c415014,8.57,17.688,10.801,283,16
askdocs_1uubsqe,cb8d52e2f991a49b,16.559,27.182,19.565,299,11
askdocs_1uubt9f,b383e42e75f1ddf7,9.22,14.25,16.763,171,12
askdocs_1uubto9,26a1ce280e3f175e,6.492,10.692,15.278,139,13
askdocs_1uubzwo,d0213c042f611b46,9.04,14.933,13.248,224,15
askdocs_1uuc0mv,968dd9507642486b,5.027,13.9,5.755,139,10
askdocs_1uuc877,ad05aaeb4ef83972,28.998,73.667,6.335,221,3
askdocs_1uuc9sp,0e8c198980f890a6,7.055,17.333,14.815,52,3
askdocs_1uuceg0,148c6554533d3fb4,7.877,18.81,5.556,395,21
askdocs_1uucgt8,2fa6c647a75981e6,6.623,13.111,10.924,118,9
askdocs_1uuci0x,ff5324599926cfe4,7.084,16.857,12.653,236,14
askdocs_1uuciuh,8972214aafa0e3c4,16.014,32.25,21.642,129,4
askdocs_1uucotw,a98aefa8ffb04697,8.063,15.923,8.966,414,26
askdocs_1uucox0,f20371cb3dc66b63,6.121,13.0,9.524,39,3
askdocs_1uucpce,2c4c96af0ed54f40,7.326,11.8,8.776,413,35
askdocs_1uucpuq,e6d67fce79fecdaf,6.287,14.25,8.163,342,24
askdocs_1uucwbp,36654fcc01e3789c,6.812,11.8,9.677,59,5
askdocs_1uud0rl,109905a8eb06c08f,9.258,24.0,7.292,96,4
askdocs_1uud6qt,c323048aeb3464cd,4.688,12.333,18.182,74,6
askdocs_1uud7vp,5b7a72cf7ded4fe5,10.078,20.867,9.434,313,15
askdocs_1uudpnd,faa7eac2e7350a47,8.365,18.2,8.854,182,10
askdocs_1uudq7w,2943044a05fb3fbc,4.12,6.667,14.286,20,3
askdocs_1uuds5x,0df4f762ab9cb127,8.776,16.571,11.934,232,14
askdocs_1uudyoo,4bf459ac22cd0fac,6.574,13.5,13.415,81,6
askdocs_1uue052,0ec583c834f73447,5.112,13.071,15.026,183,14
askdocs_1uue2ou,cb2bc8180735933d,7.178,12.04,9.836,301,25
askdocs_1uue5bf,47d4a557e7167317,8.461,19.8,9.524,99,5
askdocs_1uue7qb,0f84ddc4deec7669,3.211,10.778,7.921,97,9
askdocs_1uuejyg,dee8d90ac6d05b13,5.302,10.286,13.889,72,7
askdocs_1uuekpz,b88fa28c3c567d1c,5.471,14.583,4.545,175,12
askdocs_1uuem7s,84bc958422da1a08,7.897,14.2,16.438,71,5
askdocs_1uuep3y,2519d61201bfebba,11.152,30.333,7.071,91,3
askdocs_1uuepq1,bb967558071e1ed7,3.559,12.6,1.471,63,5
askdocs_1uuet44,44c3610ca96d289e,9.259,21.875,7.955,175,8
askdocs_1uueu7k,3cf445f9b973a29d,3.466,9.0,7.937,63,7
askdocs_1uuevw1,088fd11310c0e938,8.265,18.312,6.515,293,16
askdocs_1uuewmc,df4ca44480f20583,9.362,22.75,6.452,182,8
askdocs_1uueyvs,75be34b5faa3b39f,11.338,15.241,11.422,442,29
askdocs_1uuez4w,687f3b7a330ebf6e,12.714,35.5,2.778,71,2
askdocs_1uuf4y4,8685e77afad66982,10.5,23.8,7.563,238,10
askdocs_1uuf5bl,ba49acda4cb2e20f,7.171,17.2,5.319,86,5
askdocs_1uuf99x,57bda4d30adf344e,9.533,15.0,16.129,30,2
askdocs_1uufcyy,d227da4dd0447409,11.599,32.667,6.667,98,3
askdocs_1uufe28,2ada75410d105862,5.135,13.222,5.691,119,9
askdocs_1uufg23,ec1547a2f5b36c63,8.267,16.692,8.295,217,13
askdocs_1uufhhi,f9d718c8fec95e34,12.018,29.571,6.818,207,7
askdocs_1uufj8a,7937b43a8f7c1de8,7.812,13.5,12.963,54,4
askdocs_1uufjry,996759ae1da90cda,4.519,10.75,0.0,43,4
askdocs_1uufmit,6e4cdd0c323eae0b,2.446,7.778,7.895,70,9
askdocs_1uufntm,be7c13593b093bef,8.638,16.385,14.798,213,13
askdocs_1uufq80,0761a316705b2925,6.862,17.4,5.618,174,10
askdocs_1uufx3t,a87cc5009e92400c,5.535,10.257,9.116,359,35
askdocs_1uug5w6,bf3be04f379e11ca,3.32,10.667,5.882,32,3
askdocs_1uug61p,9cf4e2d040477cb9,10.721,20.0,13.665,160,8
askdocs_1uug6j7,4670512a6b9186da,5.516,13.0,3.846,78,6
askdocs_1uug9ci,02d8a9303651e056,5.744,11.0,9.524,99,9
askdocs_1uug9i5,36aa5e31a4cc746c,2.445,9.833,8.197,59,6
askdocs_1uugbef,461e6b3fe21257be,13.564,25.917,12.074,311,12
askdocs_1uugc60,7295fd97c964155b,5.883,12.417,7.285,149,12
askdocs_1uugejm,ada6314545fd6ef2,7.041,14.571,11.707,408,28
askdocs_1uugesc,4a3a208a1f5c9608,10.172,17.143,9.167,120,7
askdocs_1uugix2,237f21066593aa14,8.412,20.571,6.536,144,7
askdocs_1uugqda,0e6ac698508462e4,4.121,10.2,16.981,51,5
askdocs_1uugxvi,f4f9a195463d5cca,8.7,21.0,7.216,483,23
askdocs_1uugy3m,ec3c72296295d72a,7.972,19.6,9.252,490,25
askdocs_1uugywf,56ff1511d8994be5,7.996,19.6,9.252,490,25
askdocs_1uuh1iu,057a573c5756343a,5.994,12.7,16.279,127,10
askdocs_1uuh2pv,4403111ed60be744,3.211,7.6,12.821,38,5
askdocs_1uuh32w,3f7f93d7fb17305e,8.832,17.125,3.65,137,8
askdocs_1uuh4ih,1b6625202c54848a,12.503,31.125,8.161,747,24
askdocs_1uuh5fd,3c192a9b8e4741c2,4.151,11.545,11.364,127,11
askdocs_1uuhdip,8915dd1f431363a3,7.333,23.333,16.0,70,3
askdocs_1uuhirx,c43219520166e5ef,1.515,10.8,11.111,54,5
askdocs_1uuhk50,a496b2865fbe6af2,4.697,11.5,12.288,230,20
askdocs_1uuhkds,d0d8b3619b34e9be,10.937,23.323,11.513,723,31
askdocs_1uuhm3w,31ac5c375837acde,17.754,27.714,1.57,388,14
askdocs_1uuhmiu,dc9144ad95e9d18f,5.707,14.833,7.778,89,6
askdocs_1uuhozp,308c77dbf68c63e5,5.396,13.375,7.826,107,8
askdocs_1uuhp7t,6c1d16d0f94b0cd6,1.765,7.667,11.429,69,9
askdocs_1uuhx57,dad7a0b5c9fc5aa6,6.766,14.8,14.667,74,5
askdocs_1uuhy1f,b2e280bbfed91249,7.033,15.194,10.197,547,36
askdocs_1uuhzg9,2aaba62beea4fc10,6.285,15.846,3.81,206,13
askdocs_1uui0c8,c6693af99130f6f0,17.055,31.0,1.064,93,3
askdocs_1uui5e4,4cea6e7bdcd3f56c,6.026,15.25,7.937,61,4
askdocs_1uui5q1,d50048840b0acf11,6.73,11.556,18.519,104,9
askdocs_1uuiazs,0da75068522b0a85,10.103,19.25,12.033,231,12
askdocs_1uuibd9,4f3d8340665eee9b,5.367,14.333,4.348,43,3
askdocs_1uuic92,980dac2ea644f9ae,5.001,13.267,13.0,199,15
askdocs_1uuigzf,e2d6f8f621fc0f70,6.256,15.0,10.204,45,3
askdocs_1uuiicr,7b66c6a2aae294ca,8.14,20.0,20.0,20,1
askdocs_1uuikd0,0c2a48b14de1bb3d,10.07,24.167,14.828,290,12
askdocs_1uuikpt,caa433d161711c1c,8.14,20.0,25.0,20,1
askdocs_1uuikxz,35cbfa3add76389e,8.738,22.857,10.976,160,7
askdocs_1uuilx9,600afef74e7745c6,7.747,20.0,11.475,120,6
askdocs_1uuimgb,96df2c7f9ba08d09,12.864,18.25,29.333,73,4
askdocs_1uuin6b,d99041f8f53ea015,5.324,14.5,8.475,58,4
askdocs_1uuink6,44f11eb7669d8f95,7.843,16.455,12.568,181,11
askdocs_1uuipm7,13298dede750bb4b,8.797,20.091,13.656,221,11
askdocs_1uuisc4,62209d6b50ec6922,8.98,20.1,9.804,201,10
askdocs_1uuisqw,4b27deb4f71e7368,8.975,24.8,7.605,248,10
askdocs_1uuiwk5,cd88862c7227c21a,3.922,12.0,7.483,144,12
askdocs_1uuixxq,43aaf338aff5c1a0,7.434,16.857,6.809,236,14
askdocs_1uuj1zb,e06388b005a0b725,10.69,22.0,20.0,44,2
askdocs_1uuj5b4,8eb06f3d33f1c270,7.278,15.238,8.036,320,21
askdocs_1uuj5jo,af1486caf6854173,11.874,23.857,13.609,167,7
askdocs_1uuj5zs,3818dd2db4372d83,5.003,11.4,15.517,57,5
askdocs_1uuj6q5,290d5727d3d8015b,6.399,22.0,18.182,22,1
askdocs_1uuj7kq,6ab33e314f213bd6,7.518,16.938,7.527,271,16
askdocs_1uuj9w5,ba914570a72f98c5,5.685,14.667,11.236,88,6
askdocs_1uuja95,90d56b42145f2003,6.563,14.444,4.545,130,9
askdocs_1uujb09,6036e6b41746b4c5,11.105,21.667,14.286,130,6
askdocs_1uujbc5,2092f7f62c955594,7.131,18.067,10.394,271,15
askdocs_1uujfii,6a0703655d164722,8.119,18.3,10.053,183,10
askdocs_1uujl7t,b3f677836df95ae8,12.019,27.6,7.143,138,5
askdocs_1uujqjd,fa73a2c4be5d5621,4.994,13.667,9.756,123,9
askdocs_1uujs1e,60626beab58f7d39,9.788,20.364,9.052,224,11
askdocs_1uuju6o,47ec8b3d191384d4,5.557,16.05,9.877,321,20
askdocs_1uujvu6,dcda7c8fc5e41e81,6.9,13.2,0.0,66,5
askdocs_1uujy74,cdbd1c22390bafc8,2.999,8.375,4.286,67,8
askdocs_1uujyp3,c1715c81fc0032fe,6.984,18.75,6.25,75,4
askdocs_1uuk37j,5f81c7f3a36f284d,10.551,20.667,15.873,62,3
askdocs_1uuk5o6,b97b4e5f6155f26c,6.206,23.0,8.696,23,1
askdocs_1uuk7u2,ee9b3c0b1a62ae8d,10.06,22.474,13.134,427,19
askdocs_1uuka2s,a472b6ca6a74837f,11.27,21.651,14.286,931,43
askdocs_1uukeek,48585c3491db075a,9.747,23.267,8.832,349,15
askdocs_1uukfnp,df831eeacdb86829,7.685,18.8,6.25,94,5
askdocs_1uuki3i,5289a8cf46c80d8a,6.523,15.375,4.032,123,8
askdocs_1uukk1c,e271d7560b63b162,9.814,26.4,8.955,132,5
askdocs_1uukkn4,af74afef959a1b89,5.906,11.727,12.977,129,11
askdocs_1uukn32,4e35d1d65b018786,13.117,31.25,10.4,250,8
askdocs_1uukpyj,1c37a40e3971bdfc,6.253,15.667,12.676,141,9
askdocs_1uukwx3,f11c08cb5a284fb7,7.993,20.0,17.284,80,4
askdocs_1uul3k5,b3d7c0c6a3e6e9e4,17.157,38.545,11.703,848,22
askdocs_1uul5jt,d7346c97a26e9a2d,6.72,13.3,14.388,133,10
askdocs_1uul5tb,b3dbb8c79f62a024,10.833,26.75,7.477,107,4
askdocs_1uul7o7,601ef4a173caac04,8.423,13.111,11.765,118,9
askdocs_1uul9vq,74e2b1d31bff05a4,8.355,16.2,10.976,81,5
askdocs_1uulhkh,de3092cb34b4df6e,11.807,29.333,6.452,88,3
askdocs_1uulktr,85985e83415051b1,9.761,23.667,4.196,142,6
askdocs_1uuluka,602eaa67da038c41,6.373,17.75,10.563,142,8
askdocs_1uulwpb,ac6de515093384a4,19.722,50.0,8.824,100,2
