item_id,content_hash,flesch_kincaid_grade,mean_sentence_length,med_term_density,word_count,sentence_count
meqsum_0781,80655135fe630742,10.3,21.0,27.273,42,2
meqsum_0782,2061ec07d66eaeb3,6.6,10.0,30.0,20,2
meqsum_0783,b46e4f8c91fc6662,8.963,14.75,22.581,59,4
meqsum_0784,8963fd1dde09c5e9,4.837,7.4,20.0,37,5
meqsum_0785,3bb6cbb485a58481,7.991,14.0,14.286,28,2
meqsum_0786,4427efe224af2c94,5.931,9.571,15.584,67,7
meqsum_0787,11597b93d69479c5,4.795,10.667,12.5,32,3
meqsum_0788,8eba8eb43395c1ca,7.794,13.2,9.091,66,5
meqsum_0789,d5d013d23c1d0a02,12.97,6.667,12.5,20,3
meqsum_0790,d5dfb306560869e3,6.425,13.333,9.756,40,3
meqsum_0791,2ce336ab01510e75,5.23,8.0,12.5,16,2
meqsum_0792,a1d2c7f88a75e36f,10.154,16.5,29.73,33,2
meqsum_0793,a76438f58b7f807e,7.212,11.8,19.672,59,5
meqsum_0794,df1ddb6e73f7db02,0.626,7.0,20.0,14,2
meqsum_0795,2465d86073313bdf,4.523,11.0,17.778,44,4
meqsum_0796,feb44f64fea7c349,4.434,7.333,18.182,22,3
meqsum_0797,211704b1fa116b3e,8.284,21.8,14.679,109,5
meqsum_0798,f296a95cd5039430,3.027,7.875,7.937,63,8
meqsum_0799,6db8ac215d889b9c,7.43,12.75,27.451,51,4
meqsum_0800,183926d1337cb51b,6.402,5.333,12.5,16,3
meqsum_0801,2541d10d47e9ae30,6.387,15.0,16.129,30,2
meqsum_0802,09bae93542085663,5.565,11.625,14.737,93,8
meqsum_0803,12951bcb91b2f400,9.226,16.4,14.03,328,20
meqsum_0804,6fa778b29503380f,6.15,8.6,15.556,43,5
meqsum_0805,6cab98dca5e196cb,13.373,11.0,4.348,22,2
meqsum_0806,f272a1c0651c3dce,0.52,5.0,17.857,25,5
meqsum_0807,df7ba8e55eda956b,7.273,10.5,12.381,105,10
meqsum_0808,fdc9d30455c98e66,8.138,16.667,11.538,50,3
meqsum_0809,55208033aeef2e28,7.852,10.8,33.929,54,5
meqsum_0810,8bca4c1b67249f59,10.52,14.0,25.0,28,2
meqsum_0811,10b1fb8d11294fa7,0.913,8.5,5.882,17,2
meqsum_0812,411e170dced07a16,12.402,25.5,5.882,51,2
meqsum_0813,a9795ef939cfcbae,2.653,11.833,16.901,71,6
meqsum_0814,9d28ac22672f787a,12.418,24.75,7.767,99,4
meqsum_0815,d328df9f6ee6198b,13.81,30.0,12.903,30,1
meqsum_0816,ddf197b7f1483e59,5.953,14.667,18.182,44,3
meqsum_0817,fea9ec39710790c5,9.581,12.5,22.642,50,4
meqsum_0818,d0981588e1c018bf,9.781,17.0,17.647,51,3
meqsum_0819,d6ecb78b7d67b9c2,7.151,11.0,23.214,55,5
meqsum_0820,e946cf88210a8914,5.95,10.333,12.903,31,3
meqsum_0821,82b8519bcf8e48b1,6.717,7.769,4.651,101,13
meqsum_0822,e24a59f1b1c3cef2,3.653,9.0,33.333,9,1
meqsum_0823,9e38d744b8211f98,5.011,10.167,19.672,61,6
meqsum_0824,b32e93bff4bff0df,5.354,8.75,17.143,35,4
meqsum_0825,47019c2a038ea3bc,6.965,12.2,16.393,61,5
meqsum_0826,dec1d8a45ddb27fc,3.997,7.0,14.286,14,2
meqsum_0827,9b4677d206d547c5,5.342,12.667,15.584,76,6
meqsum_0828,e3d27745e80352b8,6.705,8.0,0.0,8,1
meqsum_0829,6b7461b3c1487874,3.73,8.167,3.704,49,6
meqsum_0830,fe552bcdf6e217fd,8.444,15.25,17.213,122,8
meqsum_0831,a40c8a6bc20a757b,7.78,10.0,28.571,20,2
meqsum_0832,8f8bbf081d9926e3,7.436,9.333,13.793,28,3
meqsum_0833,7b1621c57d77c6ce,10.435,26.0,19.231,52,2
meqsum_0834,703fdd200ddaa846,6.516,13.385,13.714,174,13
meqsum_0835,155c0af789f6c968,3.211,7.6,9.524,38,5
meqsum_0836,fcb91e6b79b2bbf2,8.947,13.25,16.667,53,4
meqsum_0837,7b301c7845a19195,8.985,18.25,6.579,73,4
meqsum_0838,4a6cd256e9ff6cd9,11.008,28.333,5.882,85,3
meqsum_0839,d25bf4101796e0fb,7.4,13.083,10.127,157,12
meqsum_0840,3e8b14d60453b6dd,7.759,8.667,10.345,26,3
meqsum_0841,a9a67477ee234510,0.587,4.5,22.222,9,2
meqsum_0842,ec14cde3168f694b,6.748,14.5,20.69,29,2
meqsum_0843,42f579a40e64a57b,5.443,15.0,9.272,150,10
meqsum_0844,195d490f7d600b93,7.991,14.0,14.286,28,2
meqsum_0845,0d3609b0208d65e8,9.081,16.5,12.121,33,2
meqsum_0846,6a15185441729349,7.489,23.0,13.043,46,2
meqsum_0847,20a9fb9f6ed44997,9.441,17.5,18.571,70,4
meqsum_0848,0fe763044ea17526,4.228,17.0,17.647,17,1
meqsum_0849,7ba3b544fee045ce,5.365,13.0,26.923,26,2
meqsum_0850,d65a2ab322c00184,8.429,12.0,18.919,36,3
meqsum_0851,874ce8bfbcf1c3e1,33.681,74.0,18.667,74,1
meqsum_0852,24cef6714a535e5b,5.722,8.0,33.333,24,3
meqsum_0853,f901d900831eea96,14.683,7.8,23.077,39,5
meqsum_0854,b20ddedbcb2f28db,4.003,13.0,7.5,39,3
meqsum_0855,92de47dd13d8104a,5.124,8.333,18.0,50,6
meqsum_0856,033497261978cd1a,6.538,19.5,7.692,39,2
meqsum_0857,5c65827b03d091a2,17.125,33.0,8.571,66,2
meqsum_0858,b072a8091db788c3,7.917,15.222,10.145,137,9
meqsum_0859,72c58c17b1da8ef2,9.123,20.0,11.667,60,3
meqsum_0860,7403014503e034bf,3.356,14.0,0.0,28,2
meqsum_0861,0e86b626599bdf36,3.263,8.0,0.0,24,3
meqsum_0862,e9c0cfe413fb8554,5.22,11.0,15.517,55,5
meqsum_0863,49ed298f3cada43b,3.948,9.625,19.481,77,8
meqsum_0864,80b7f8bbf87ca958,11.868,8.0,12.5,16,2
meqsum_0865,9faa8fccb8c634be,7.784,16.857,7.627,118,7
meqsum_0866,da522da2e70421ae,7.118,12.6,11.111,63,5
meqsum_0867,7c797c8d8f7d2923,13.296,27.0,14.815,27,1
meqsum_0868,198d786134a97e1c,6.526,12.25,18.0,49,4
meqsum_0869,e15348648f549947,6.551,15.333,10.638,46,3
meqsum_0870,794fbbd668ced83d,7.878,11.5,17.391,23,2
meqsum_0871,3f07ffd4c7a4918d,2.342,9.0,11.111,18,2
meqsum_0872,3d252e860184247d,9.822,18.857,13.139,132,7
meqsum_0873,e61377680915329a,5.323,7.75,9.677,31,4
meqsum_0874,854fa27915ae7c25,11.957,9.0,18.519,27,3
meqsum_0875,ea67fb8ad85ff5aa,11.203,21.75,13.636,87,4
meqsum_0876,d269b28526e5bb1d,6.823,15.5,16.129,31,2
meqsum_0877,c5782c290bc30a84,8.401,12.5,12.0,50,4
meqsum_0878,698e30975a69b3e6,6.398,8.667,26.923,26,3
meqsum_0879,cf7d05af78fb6d7d,8.862,11.476,14.829,241,21
meqsum_0880,84af9e9bacd0cccb,9.512,8.75,15.596,105,12
meqsum_0881,4b269fda5625d94d,10.563,16.0,12.5,16,1
meqsum_0882,fd441d9a8e20f463,6.217,13.429,19.388,94,7
meqsum_0883,e471c1ffcac9a153,9.371,19.714,23.022,138,7
meqsum_0884,83e19589c7514eac,6.574,13.5,16.049,81,6
meqsum_0885,e0f0b9e631f7a361,8.386,14.333,14.943,86,6
meqsum_0886,40da656d7a77977d,15.649,30.5,29.508,61,2
meqsum_0887,3c22755781cde332,6.235,14.2,15.493,71,5
meqsum_0888,065372464eaabed9,7.153,11.25,15.556,45,4
meqsum_0889,e834504e652fbadd,7.83,14.667,22.727,44,3
meqsum_0890,c7112a4ccf3b50db,5.099,6.5,23.077,13,2
meqsum_0891,3680f13ad92df08f,3.963,9.25,13.514,37,4
meqsum_0892,a0bb9130a592584a,5.19,20.0,0.0,20,1
meqsum_0893,853a70b76f5074ac,8.995,13.0,20.253,78,6
meqsum_0894,7d4b583cb8c92a90,7.612,11.8,10.0,59,5
meqsum_0895,86345a9b5dfe9969,8.435,10.4,28.846,52,5
meqsum_0896,43daf1f647c2fed0,5.42,9.3,14.433,93,10
meqsum_0897,e31882faaeda276b,4.935,10.625,10.112,85,8
meqsum_0898,c2670986567f2616,4.384,8.5,17.647,17,2
meqsum_0899,71cdbc3612d63e22,1.873,12.0,25.0,12,1
meqsum_0900,903af86bbb905472,5.723,10.857,10.526,76,7
meqsum_0901,5a5ae769fb5075ad,3.65,6.75,13.793,27,4
meqsum_0902,8bddd6bdfba44e94,9.698,21.0,12.245,147,7
meqsum_0903,d856a03e3146f59b,6.545,13.0,14.925,65,5
meqsum_0904,f2526ae29569616e,8.366,14.667,11.111,44,3
meqsum_0905,ffc6bdd59bd6a7be,6.706,8.857,19.048,62,7
meqsum_0906,525d5c56763ef93b,10.396,23.5,2.128,47,2
meqsum_0907,e4cf131a388e2e29,3.645,9.25,16.216,37,4
meqsum_0908,388490b3d029fd52,6.115,8.0,0.0,40,5
meqsum_0909,1dce155817fe8283,11.54,22.778,18.841,205,9
meqsum_0910,48ebefcbd25c164d,4.791,7.714,16.129,108,14
meqsum_0911,9115037c3aa4aca0,9.564,19.5,2.5,39,2
meqsum_0912,13af65b2b02594de,7.398,12.333,13.514,37,3
meqsum_0913,2fe47849d954acaa,7.369,7.0,20.0,14,2
meqsum_0914,c8effd4b7188da46,9.556,20.333,11.111,61,3
meqsum_0915,2b7b10d43a34f450,3.718,8.25,12.121,33,4
meqsum_0916,c018fce629973d3d,6.277,12.5,16.0,25,2
meqsum_0917,3774168ad3893808,11.279,14.6,16.438,73,5
meqsum_0918,6d460602380d5760,6.852,11.5,21.739,23,2
meqsum_0919,86fdb7cb651ab040,6.674,16.333,8.163,49,3
meqsum_0920,44ed28c88984c7f1,6.72,13.333,12.5,40,3
meqsum_0921,a2dbd8ca015435c8,5.62,9.0,16.667,18,2
meqsum_0922,6032558ca0105569,5.4,16.0,11.25,80,5
meqsum_0923,0903c2e18a4def85,6.78,15.0,16.667,30,2
meqsum_0924,b342d3ec71fd9243,6.579,7.333,9.091,22,3
meqsum_0925,ef55be3fae9a205c,5.121,7.0,9.524,21,3
meqsum_0926,300bc27d756d49d9,6.68,19.667,16.949,59,3
meqsum_0927,3185d8c72826f012,6.764,12.286,17.442,86,7
meqsum_0928,e5ff1b52c1bb0715,3.855,7.5,6.667,30,4
meqsum_0929,beffd80289e2e539,9.456,16.0,12.5,32,2
meqsum_0930,f9993da641f787da,9.866,19.5,12.821,39,2
meqsum_0931,4f0cbb127327d2c3,4.911,13.0,15.385,13,1
meqsum_0932,e2faea17563604ab,12.868,31.0,24.194,62,2
meqsum_0933,252f384c0f5451f7,8.953,12.0,21.311,60,5
meqsum_0934,00b538c4d9d7eee1,15.958,39.0,17.949,39,1
meqsum_0935,f197332ad5b30fdf,10.354,16.25,11.94,65,4
meqsum_0936,fd52c9125113c3ac,7.755,17.5,6.604,105,6
meqsum_0937,32967338e62b978e,8.101,12.0,11.111,36,3
meqsum_0938,dd321b83190e665d,6.351,14.625,11.57,117,8
meqsum_0939,7c9182f66dcf95c9,3.84,12.0,41.667,12,1
meqsum_0940,f628595e0bb700f3,-0.467,6.0,25.0,12,2
meqsum_0941,3951b7cfa4183832,4.777,7.727,15.789,85,11
meqsum_0942,cc105c21cb067cfc,6.562,16.111,9.589,145,9
meqsum_0943,abe875470133b67d,4.27,14.333,16.279,43,3
meqsum_0944,bc341ab1282905fe,7.289,14.0,9.302,42,3
meqsum_0945,181e51cf13aac331,11.764,11.0,4.545,22,2
meqsum_0946,9104042cd0a8953d,9.738,21.0,14.286,42,2
meqsum_0947,f198b0985ea2ec1b,-0.67,8.0,25.0,8,1
meqsum_0948,315933816fee0e29,9.28,19.667,19.672,59,3
meqsum_0949,3950be75999ea634,9.487,15.5,19.355,31,2
meqsum_0950,01dacce101637594,9.484,18.5,16.216,37,2
meqsum_0951,74d710b5780fa8c4,7.645,9.833,8.065,59,6
meqsum_0952,a6dfa0f3bcdb620e,7.822,6.5,38.462,13,2
meqsum_0953,7fe9af9b97cac669,12.829,21.0,23.81,21,1
meqsum_0954,e55495d396db7ff6,15.686,18.0,16.216,36,2
meqsum_0955,1a3fc9b7c021d86e,4.45,6.0,8.333,12,2
meqsum_0956,89ecfaf723928c47,8.771,23.0,8.696,23,1
meqsum_0957,872bcdebcefd08f9,11.363,14.0,6.061,28,2
meqsum_0958,7459c578fa4f570f,10.229,22.5,11.111,45,2
meqsum_0959,9060c5617b1a5cd0,9.087,17.0,35.294,34,2
meqsum_0960,a9570c13d1a5da38,7.244,16.0,12.5,32,2
meqsum_0961,6a3a306bab1b1646,5.778,16.667,12.0,50,3
meqsum_0962,1a669356588e8b8d,8.18,8.0,12.5,16,2
meqsum_0963,b646860fd0999298,8.525,9.667,24.138,29,3
meqsum_0964,58cf35eaa05db358,5.09,9.5,8.772,57,6
meqsum_0965,2f9b1d85d2e4d153,9.601,18.667,14.286,56,3
meqsum_0966,379f7587a3caf2eb,5.073,10.308,13.38,134,13
meqsum_0967,8b3563f5c587f71a,3.095,13.0,0.0,26,2
meqsum_0968,2456d232df2bc4af,9.461,7.667,13.043,23,3
meqsum_0969,c34d4a209f65bc9f,7.212,12.111,12.5,109,9
meqsum_0970,cc5cbc1403bf65f1,9.511,13.75,7.273,55,4
meqsum_0971,9b943b4985492fba,1.683,10.0,13.333,30,3
meqsum_0972,be07d4a31e15d286,7.621,11.5,13.043,46,4
meqsum_0973,72c956c63d2dcf00,7.221,12.5,20.0,25,2
meqsum_0974,d0da8c318a737abb,8.026,7.8,15.385,39,5
meqsum_0975,6e89dba043a8a03d,3.69,8.5,35.294,17,2
meqsum_0976,96850b33a1ed0b4e,8.383,6.0,50.0,12,2
meqsum_0977,330e97148be9f043,11.306,26.375,19.249,211,8
meqsum_0978,158922d79e0c8a9e,7.258,13.2,10.606,66,5
meqsum_0979,461b0179d5b4cb85,6.165,10.75,11.364,43,4
meqsum_0980,ad24741253ba7705,5.27,9.667,3.333,29,3
meqsum_0981,bdaedb3f9bf94704,8.81,20.5,12.195,41,2
meqsum_0982,ab0a66a018aa04a5,4.83,10.0,9.677,30,3
meqsum_0983,401db39899b932e6,3.402,7.875,26.984,63,8
meqsum_0984,6568725111ab0cba,10.1,24.5,26.531,49,2
meqsum_0985,fe2ba5f3f52911d3,5.951,16.333,6.122,49,3
meqsum_0986,9c40d46fd0fc79d0,6.74,14.333,13.793,86,6
meqsum_0987,01597fe8b846f188,6.387,15.0,13.333,30,2
meqsum_0988,4f1681014b6cd93e,7.217,19.833,12.605,119,6
meqsum_0989,91bbbdf826af0628,5.1,10.25,14.286,41,4
meqsum_0990,3a86f52b59087c57,5.928,13.222,14.167,119,9
meqsum_0991,250f25b710291243,5.804,12.333,21.622,37,3
meqsum_0992,85ad9ea73d9dd861,7.365,11.5,8.696,23,2
meqsum_0993,93193e85e30caab4,3.69,8.5,23.529,17,2
meqsum_0994,0ebbe2703f4ff5aa,3.708,8.333,20.0,25,3
meqsum_0995,724e7f95dee64a90,7.83,12.375,10.0,99,8
meqsum_0996,d3f3b297ab46ed43,5.177,14.833,10.87,89,6
meqsum_0997,243d118f430af5e8,9.251,11.25,8.696,45,4
meqsum_0998,2261ec644e331c21,4.046,10.333,15.625,31,3
meqsum_0999,e66b0d86803bf308,7.283,18.667,8.929,56,3
meqsum_1000,96869e43a8bd6414,9.209,14.333,23.256,43,3
